ts,src_id,dst_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration_ms
1411,18,13,10.2.0.15,10.2.0.10,55060,5058,UDP,7,7728,2853
1412,14,20,10.2.0.11,10.2.0.17,60045,5026,UDP,24,26832,4032
1413,25,26,10.3.0.10,10.3.0.11,46413,22,TCP,37,35187,2923
1414,5,9,10.1.0.14,10.1.0.18,51092,286,UDP,9,1278,4098
1415,7,1,10.1.0.16,10.1.0.10,51405,222,UDP,40,30920,2205
1416,20,23,10.2.0.17,10.2.0.20,44099,5052,UDP,2,1632,4121
1417,12,8,10.1.0.21,10.1.0.17,43689,391,TCP,36,23472,3702
1418,22,18,10.2.0.19,10.2.0.15,29559,5074,UDP,43,46440,2842
1419,8,11,10.1.0.17,10.1.0.20,50800,385,TCP,9,12114,3612
1420,32,36,10.3.0.17,10.3.0.21,3394,22,TCP,21,1638,2034
1421,36,29,10.3.0.21,10.3.0.14,40973,22,TCP,1,558,574
1422,29,26,10.3.0.14,10.3.0.11,41382,22,TCP,5,6585,218
1423,11,4,10.1.0.20,10.1.0.13,50016,395,TCP,46,17894,2307
1424,4,5,10.1.0.13,10.1.0.14,51540,232,TCP,23,24265,2312
1425,20,24,10.2.0.17,10.2.0.21,47951,5059,UDP,2,170,4013
1426,7,9,10.1.0.16,10.1.0.18,10653,155,TCP,8,1992,1880
1427,20,13,10.2.0.17,10.2.0.10,34655,5005,UDP,26,18304,2164
1428,1,2,10.1.0.10,10.1.0.11,20043,266,UDP,26,27092,3966
1429,8,1,10.1.0.17,10.1.0.10,47188,271,TCP,25,10875,1955
1430,25,35,10.3.0.10,10.3.0.20,49295,22,TCP,34,9758,4794
1431,11,9,10.1.0.20,10.1.0.18,36375,171,TCP,48,13440,4267
1432,35,29,10.3.0.20,10.3.0.14,39900,22,TCP,11,6677,2217
1433,8,6,10.1.0.17,10.1.0.15,6152,252,TCP,15,4380,2140
1434,36,31,10.3.0.21,10.3.0.16,17143,22,TCP,14,2072,3462
1435,20,24,10.2.0.17,10.2.0.21,30364,5062,UDP,2,1938,649
1436,20,24,10.2.0.17,10.2.0.21,52923,5042,UDP,34,16184,2374
1437,25,26,10.3.0.10,10.3.0.11,42906,22,TCP,16,17312,2261
1438,30,32,10.3.0.15,10.3.0.17,32847,22,TCP,3,2583,914
1439,33,25,10.3.0.18,10.3.0.10,24532,22,TCP,14,4732,4969
1440,27,29,10.3.0.12,10.3.0.14,61278,22,TCP,32,24832,4958
1441,3,9,10.1.0.12,10.1.0.18,39624,275,TCP,38,19380,382
1442,14,24,10.2.0.11,10.2.0.21,53585,5069,UDP,13,16055,2723
1443,20,31,10.2.0.17,10.3.0.16,22848,5095,UDP,13,1781,555
1444,4,7,10.1.0.13,10.1.0.16,56551,80,TCP,22,2794,636
1445,35,30,10.3.0.20,10.3.0.15,13515,22,TCP,25,23075,493
1446,22,23,10.2.0.19,10.2.0.20,56031,5098,UDP,13,3484,1016
1447,5,4,10.1.0.14,10.1.0.13,53981,290,TCP,47,60301,535
1448,1,8,10.1.0.10,10.1.0.17,30011,421,TCP,12,6288,109
1449,31,11,10.3.0.16,10.1.0.20,29416,22,TCP,23,25599,3626
1450,9,1,10.1.0.18,10.1.0.10,12273,116,TCP,30,8580,446
1451,1,3,10.1.0.10,10.1.0.12,41538,419,UDP,40,32440,217
1452,11,6,10.1.0.20,10.1.0.15,48470,98,UDP,7,5803,2649
1453,31,29,10.3.0.16,10.3.0.14,39075,22,TCP,14,11046,2279
1454,36,26,10.3.0.21,10.3.0.11,2337,22,TCP,22,18568,4561
1455,8,2,10.1.0.17,10.1.0.11,7619,392,TCP,2,464,1504
1456,24,18,10.2.0.21,10.2.0.15,49829,5029,UDP,29,20967,837
1457,17,24,10.2.0.14,10.2.0.21,2058,5092,TCP,31,13268,1884
1458,2,5,10.1.0.11,10.1.0.14,57158,254,TCP,25,3075,244
1459,16,19,10.2.0.13,10.2.0.16,50825,5052,UDP,48,29328,2707
1460,1,8,10.1.0.10,10.1.0.17,39642,157,TCP,41,15662,2538
1461,20,24,10.2.0.17,10.2.0.21,51227,5052,UDP,18,18072,4829
1462,28,25,10.3.0.13,10.3.0.10,45477,22,TCP,9,10674,880
1463,28,34,10.3.0.13,10.3.0.19,44380,22,ICMP,12,14676,4689
1464,16,23,10.2.0.13,10.2.0.20,10640,5088,UDP,48,14160,533
1465,16,19,10.2.0.13,10.2.0.16,61665,5074,UDP,41,48339,2392
1466,3,9,10.1.0.12,10.1.0.18,4088,363,TCP,2,1202,1430
1467,26,36,10.3.0.11,10.3.0.21,44242,22,TCP,22,25652,4510
1468,4,8,10.1.0.13,10.1.0.17,8024,361,TCP,9,6255,1403
1469,23,15,10.2.0.20,10.2.0.12,34913,5010,UDP,34,31246,3186
1470,29,31,10.3.0.14,10.3.0.16,26228,22,TCP,38,23066,1687
1471,25,31,10.3.0.10,10.3.0.16,40572,22,UDP,36,33228,2273
1472,35,7,10.3.0.20,10.1.0.16,21129,22,TCP,45,61560,3111
1473,3,8,10.1.0.12,10.1.0.17,12710,431,TCP,12,17016,798
1474,15,23,10.2.0.12,10.2.0.20,17594,5024,ICMP,1,380,191
1475,12,11,10.1.0.21,10.1.0.20,45669,394,TCP,24,32208,2194
1476,15,23,10.2.0.12,10.2.0.20,14664,5015,UDP,49,69384,3220
1477,18,15,10.2.0.15,10.2.0.12,37013,5090,UDP,3,2289,1847
1478,10,29,10.1.0.19,10.3.0.14,2999,85,TCP,16,12864,4122
1479,34,5,10.3.0.19,10.1.0.14,48061,22,TCP,26,13806,1456
1480,25,36,10.3.0.10,10.3.0.21,7618,22,UDP,7,1064,1006
1481,18,15,10.2.0.15,10.2.0.12,52785,5084,UDP,8,1192,3648
1482,25,13,10.3.0.10,10.2.0.10,48255,22,TCP,31,16585,68
1483,29,27,10.3.0.14,10.3.0.12,45593,22,TCP,35,16485,1939
1484,26,21,10.3.0.11,10.2.0.18,10826,22,UDP,26,37804,870
1485,9,7,10.1.0.18,10.1.0.16,51366,274,TCP,13,8528,468
1486,29,27,10.3.0.14,10.3.0.12,64189,22,TCP,10,10480,1435
1487,11,9,10.1.0.20,10.1.0.18,60667,320,TCP,24,6168,416
1488,35,13,10.3.0.20,10.2.0.10,10603,22,TCP,32,3360,1886
1489,36,33,10.3.0.21,10.3.0.18,32797,22,TCP,35,9240,1151
1490,21,15,10.2.0.18,10.2.0.12,15379,5089,TCP,40,8440,1808
1491,3,1,10.1.0.12,10.1.0.10,57039,375,TCP,39,42666,3180
1492,31,13,10.3.0.16,10.2.0.10,61809,22,ICMP,21,24948,4570
1493,24,17,10.2.0.21,10.2.0.14,61900,5030,UDP,10,10520,4737
1494,27,35,10.3.0.12,10.3.0.20,6745,22,TCP,12,8184,3618
1495,20,23,10.2.0.17,10.2.0.20,42997,5003,UDP,43,60028,411
1496,35,26,10.3.0.20,10.3.0.11,23334,22,TCP,35,34685,4312
1497,15,21,10.2.0.12,10.2.0.18,23643,5075,UDP,27,17064,117
1498,5,10,10.1.0.14,10.1.0.19,57973,117,ICMP,20,13420,4539
1499,14,16,10.2.0.11,10.2.0.13,6306,5078,UDP,49,62377,4240
1500,29,36,10.3.0.14,10.3.0.21,61921,22,TCP,39,22230,1826
1501,16,19,10.2.0.13,10.2.0.16,1088,5085,UDP,12,15660,2707
1502,25,20,10.3.0.10,10.2.0.17,3772,22,TCP,40,13040,4794
1503,9,1,10.1.0.18,10.1.0.10,28276,177,TCP,25,29725,4394
1504,14,21,10.2.0.11,10.2.0.18,60889,5066,ICMP,46,17802,1905
1505,22,14,10.2.0.19,10.2.0.11,24354,5065,UDP,16,2512,2794
1506,11,2,10.1.0.20,10.1.0.11,41121,223,TCP,47,51747,1555
1507,32,27,10.3.0.17,10.3.0.12,41131,22,TCP,23,33005,1810
1508,36,29,10.3.0.21,10.3.0.14,6050,22,TCP,23,23046,873
1509,7,1,10.1.0.16,10.1.0.10,47861,442,TCP,23,14352,1476
1510,8,3,10.1.0.17,10.1.0.12,15528,108,TCP,47,16826,4370
1511,10,5,10.1.0.19,10.1.0.14,26952,341,TCP,25,29125,4030
1512,34,18,10.3.0.19,10.2.0.15,43670,22,ICMP,48,64560,3951
1513,28,20,10.3.0.13,10.2.0.17,26250,22,TCP,16,13824,4967
1514,35,27,10.3.0.20,10.3.0.12,5234,22,TCP,32,10080,1069
1515,24,18,10.2.0.21,10.2.0.15,63149,5086,TCP,35,5390,1013
1516,24,20,10.2.0.21,10.2.0.17,5048,5038,UDP,14,16226,3655
1517,2,5,10.1.0.11,10.1.0.14,31633,249,TCP,23,7981,610
1518,19,22,10.2.0.16,10.2.0.19,19307,5045,UDP,46,12466,1511
1519,32,26,10.3.0.17,10.3.0.11,29603,22,TCP,11,11165,4014
1520,5,3,10.1.0.14,10.1.0.12,62269,422,TCP,5,870,4864
1521,35,36,10.3.0.20,10.3.0.21,28049,22,TCP,34,3774,2744
1522,31,25,10.3.0.16,10.3.0.10,47896,22,TCP,33,27060,4880
1523,13,24,10.2.0.10,10.2.0.21,11484,5076,UDP,31,36084,2076
1524,28,32,10.3.0.13,10.3.0.17,47481,22,TCP,18,10206,3352
1525,11,5,10.1.0.20,10.1.0.14,63737,139,ICMP,11,8789,4547
1526,25,28,10.3.0.10,10.3.0.13,37839,22,TCP,49,64582,2449
1527,1,2,10.1.0.10,10.1.0.11,51030,352,TCP,16,13856,521
1528,14,17,10.2.0.11,10.2.0.14,15591,5073,UDP,23,6279,4260
1529,7,10,10.1.0.16,10.1.0.19,57858,397,TCP,49,5831,1273
1530,6,2,10.1.0.15,10.1.0.11,36983,422,TCP,48,16944,2170
1531,15,14,10.2.0.12,10.2.0.11,55069,5013,UDP,21,23394,3480
1532,21,13,10.2.0.18,10.2.0.10,15447,5009,UDP,50,55250,702
1533,25,31,10.3.0.10,10.3.0.16,19487,22,TCP,10,1010,1227
1534,23,24,10.2.0.20,10.2.0.21,17853,5089,UDP,21,20013,3235
1535,31,26,10.3.0.16,10.3.0.11,63915,22,UDP,11,7975,1604
1536,8,27,10.1.0.17,10.3.0.12,26467,147,TCP,31,24397,3695
1537,25,36,10.3.0.10,10.3.0.21,63917,22,TCP,41,10578,1911
1538,34,30,10.3.0.19,10.3.0.15,46367,22,TCP,38,16378,2943
1539,31,25,10.3.0.16,10.3.0.10,43145,22,TCP,13,12818,3999
1540,11,7,10.1.0.20,10.1.0.16,11499,202,TCP,8,5992,4765
1541,10,7,10.1.0.19,10.1.0.16,36451,284,TCP,44,23936,2272
1542,14,22,10.2.0.11,10.2.0.19,17781,5087,UDP,7,6846,3920
1543,24,20,10.2.0.21,10.2.0.17,60833,5004,UDP,40,33280,2088
1544,21,2,10.2.0.18,10.1.0.11,36962,5025,UDP,5,5385,2265
1545,24,18,10.2.0.21,10.2.0.15,29202,5019,UDP,13,3380,4642
1546,30,26,10.3.0.15,10.3.0.11,8717,22,TCP,24,8376,2805
1547,1,11,10.1.0.10,10.1.0.20,46180,176,TCP,4,3496,4347
1548,11,4,10.1.0.20,10.1.0.13,32618,164,TCP,11,5379,2117
1549,31,34,10.3.0.16,10.3.0.19,14911,22,TCP,14,17640,1593
1550,5,12,10.1.0.14,10.1.0.21,14973,180,TCP,39,53157,1775
1551,29,18,10.3.0.14,10.2.0.15,2242,22,TCP,40,46400,3001
1552,13,18,10.2.0.10,10.2.0.15,52320,5059,ICMP,7,6804,3781
1553,17,30,10.2.0.14,10.3.0.15,64182,5072,UDP,11,2640,4839
1554,11,8,10.1.0.20,10.1.0.17,56663,122,TCP,36,16812,3051
1555,27,29,10.3.0.12,10.3.0.14,14154,22,TCP,14,14434,1297
1556,26,31,10.3.0.11,10.3.0.16,34674,22,TCP,23,33120,2181
1557,20,21,10.2.0.17,10.2.0.18,39974,5077,UDP,21,16464,2843
1558,32,10,10.3.0.17,10.1.0.19,64170,22,UDP,45,52065,4514
1559,6,10,10.1.0.15,10.1.0.19,59519,139,TCP,39,2652,1537
1560,22,21,10.2.0.19,10.2.0.18,17276,5020,ICMP,28,5796,4863
1561,22,19,10.2.0.19,10.2.0.16,47401,5098,TCP,32,21792,1676
1562,19,21,10.2.0.16,10.2.0.18,43312,5037,UDP,19,11875,2759
1563,6,23,10.1.0.15,10.2.0.20,4627,135,UDP,35,29680,2116
1564,30,25,10.3.0.15,10.3.0.10,24421,22,TCP,30,5460,340
1565,21,18,10.2.0.18,10.2.0.15,27523,5039,UDP,32,14656,2243
1566,18,16,10.2.0.15,10.2.0.13,58071,5056,UDP,22,8030,1000
1567,7,12,10.1.0.16,10.1.0.21,65145,350,TCP,46,23092,3864
1568,36,28,10.3.0.21,10.3.0.13,23626,22,TCP,30,36630,2653
1569,33,27,10.3.0.18,10.3.0.12,27397,22,TCP,33,24585,3604
1570,6,7,10.1.0.15,10.1.0.16,35138,239,TCP,17,4862,3233
1571,12,4,10.1.0.21,10.1.0.13,62628,224,TCP,13,15236,4090
1572,34,32,10.3.0.19,10.3.0.17,32027,22,TCP,21,8442,1860
1573,35,28,10.3.0.20,10.3.0.13,20881,22,TCP,20,10320,2786
1574,31,25,10.3.0.16,10.3.0.10,33049,22,ICMP,5,3125,915
1575,7,10,10.1.0.16,10.1.0.19,39526,262,TCP,44,63228,2582
1576,6,36,10.1.0.15,10.3.0.21,4689,205,TCP,14,15974,1240
1577,3,5,10.1.0.12,10.1.0.14,14708,140,TCP,28,39200,131
1578,9,8,10.1.0.18,10.1.0.17,4391,350,TCP,46,13202,1277
1579,14,21,10.2.0.11,10.2.0.18,9958,5063,UDP,45,12015,4721
1580,19,13,10.2.0.16,10.2.0.10,42087,5087,UDP,43,25499,245
1581,5,9,10.1.0.14,10.1.0.18,46821,140,TCP,6,6066,3707
1582,8,9,10.1.0.17,10.1.0.18,47591,238,TCP,47,51371,866
1583,30,7,10.3.0.15,10.1.0.16,29568,22,TCP,46,11914,4977
1584,2,9,10.1.0.11,10.1.0.18,13419,88,TCP,37,4107,2689
1585,25,30,10.3.0.10,10.3.0.15,47808,22,TCP,1,884,3601
1586,28,30,10.3.0.13,10.3.0.15,56805,22,TCP,36,33012,201
1587,27,31,10.3.0.12,10.3.0.16,57684,22,TCP,30,25050,3859
1588,31,36,10.3.0.16,10.3.0.21,39356,22,TCP,9,8910,3012
1589,19,15,10.2.0.16,10.2.0.12,18307,5017,ICMP,10,6820,2020
1590,10,8,10.1.0.19,10.1.0.17,43030,283,TCP,33,13926,4746
1591,15,23,10.2.0.12,10.2.0.20,47171,5040,UDP,13,16757,4073
1592,19,23,10.2.0.16,10.2.0.20,52956,5025,UDP,39,39351,3328
1593,6,9,10.1.0.15,10.1.0.18,59756,332,TCP,42,10962,182
1594,36,25,10.3.0.21,10.3.0.10,11574,22,TCP,6,1998,1599
1595,23,16,10.2.0.20,10.2.0.13,19975,5002,UDP,36,14976,3182
1596,33,32,10.3.0.18,10.3.0.17,60769,22,ICMP,49,3724,882
1597,20,6,10.2.0.17,10.1.0.15,6951,5066,UDP,43,31648,384
1598,15,21,10.2.0.12,10.2.0.18,49955,5089,UDP,24,23760,1108
1599,26,36,10.3.0.11,10.3.0.21,48995,22,TCP,40,39640,3575
1600,6,1,10.1.0.15,10.1.0.10,53729,352,TCP,15,7785,3982
1601,29,31,10.3.0.14,10.3.0.16,1175,22,UDP,34,11424,4014
1602,24,7,10.2.0.21,10.1.0.16,30151,5070,UDP,38,12350,3609
1603,17,7,10.2.0.14,10.1.0.16,35781,5059,UDP,45,31545,4910
1604,12,4,10.1.0.21,10.1.0.13,5431,327,TCP,15,14415,561
1605,27,34,10.3.0.12,10.3.0.19,18168,22,TCP,44,21340,1342
1606,29,34,10.3.0.14,10.3.0.19,44179,22,TCP,4,448,658
1607,21,15,10.2.0.18,10.2.0.12,21237,5099,UDP,14,18354,2280
1608,21,5,10.2.0.18,10.1.0.14,5193,5022,UDP,16,1184,1575
1609,28,8,10.3.0.13,10.1.0.17,2626,22,ICMP,40,42120,96
1610,3,26,10.1.0.12,10.3.0.11,44552,111,TCP,32,44704,3517
1611,21,19,10.2.0.18,10.2.0.16,42570,5057,ICMP,24,32208,1265
1612,18,17,10.2.0.15,10.2.0.14,56109,5088,UDP,41,56293,749
1613,20,22,10.2.0.17,10.2.0.19,47271,5043,UDP,33,39105,212
1614,30,32,10.3.0.15,10.3.0.17,30518,22,TCP,6,1986,4093
1615,11,34,10.1.0.20,10.3.0.19,54859,399,UDP,48,15936,3589
1616,22,15,10.2.0.19,10.2.0.12,52333,5047,UDP,37,47360,2590
1617,1,8,10.1.0.10,10.1.0.17,53988,212,TCP,27,14445,2726
1618,15,16,10.2.0.12,10.2.0.13,23819,5079,UDP,37,29082,291
1619,18,22,10.2.0.15,10.2.0.19,24220,5046,UDP,49,52577,1223
1620,26,32,10.3.0.11,10.3.0.17,26742,22,TCP,33,18150,3889
1621,25,20,10.3.0.10,10.2.0.17,3498,22,TCP,42,8904,1964
1622,26,36,10.3.0.11,10.3.0.21,12407,22,TCP,38,5586,1709
1623,7,4,10.1.0.16,10.1.0.13,58862,206,UDP,41,9307,4560
1624,11,24,10.1.0.20,10.2.0.21,45056,289,TCP,22,6314,3474
1625,21,17,10.2.0.18,10.2.0.14,37226,5043,UDP,38,43738,3977
1626,22,15,10.2.0.19,10.2.0.12,64895,5098,UDP,13,18967,4423
1627,18,21,10.2.0.15,10.2.0.18,10721,5065,UDP,46,52624,1048
1628,15,16,10.2.0.12,10.2.0.13,7670,5002,UDP,8,11312,711
1629,15,20,10.2.0.12,10.2.0.17,60490,5002,UDP,8,7368,3667
1630,32,34,10.3.0.17,10.3.0.19,42026,22,TCP,39,45318,1376
1631,24,22,10.2.0.21,10.2.0.19,37942,5067,UDP,41,23657,3686
1632,19,21,10.2.0.16,10.2.0.18,4875,5031,UDP,43,19780,2123
1633,3,17,10.1.0.12,10.2.0.14,2809,395,TCP,16,6544,3509
1634,14,17,10.2.0.11,10.2.0.14,35586,5096,UDP,26,35828,1826
1635,24,18,10.2.0.21,10.2.0.15,42349,5091,UDP,8,2912,4291
1636,24,15,10.2.0.21,10.2.0.12,15104,5067,UDP,40,25560,1063
1637,14,18,10.2.0.11,10.2.0.15,4354,5022,UDP,48,33984,1088
1638,27,25,10.3.0.12,10.3.0.10,54389,22,TCP,44,20152,193
1639,24,16,10.2.0.21,10.2.0.13,22201,5037,UDP,6,4254,68
1640,5,1,10.1.0.14,10.1.0.10,60011,337,TCP,33,10131,1378
1641,22,15,10.2.0.19,10.2.0.12,4059,5053,UDP,2,1864,3646
1642,10,7,10.1.0.19,10.1.0.16,62293,326,TCP,33,39534,4273
1643,24,19,10.2.0.21,10.2.0.16,39725,5058,UDP,23,24518,1745
1644,6,1,10.1.0.15,10.1.0.10,9812,360,TCP,33,15279,1852
1645,32,23,10.3.0.17,10.2.0.20,10816,22,TCP,48,36768,1440
1646,3,7,10.1.0.12,10.1.0.16,28228,436,UDP,40,46760,4669
1647,13,34,10.2.0.10,10.3.0.19,9908,5053,UDP,21,20664,2633
1648,4,3,10.1.0.13,10.1.0.12,18468,137,ICMP,27,23301,1340
1649,19,13,10.2.0.16,10.2.0.10,45469,5053,UDP,49,46599,164
1650,1,9,10.1.0.10,10.1.0.18,53066,331,TCP,7,5166,3122
1651,12,3,10.1.0.21,10.1.0.12,11345,363,TCP,22,26268,2467
1652,26,36,10.3.0.11,10.3.0.21,58215,22,UDP,36,34164,4893
1653,31,26,10.3.0.16,10.3.0.11,22079,22,TCP,30,17280,2862
1654,27,7,10.3.0.12,10.1.0.16,21845,22,TCP,3,3321,1393
1655,12,4,10.1.0.21,10.1.0.13,24754,209,TCP,35,18025,4943
1656,15,13,10.2.0.12,10.2.0.10,49870,5077,UDP,41,18163,2351
1657,25,36,10.3.0.10,10.3.0.21,1189,22,TCP,29,3741,269
1658,35,25,10.3.0.20,10.3.0.10,57377,22,TCP,9,8244,635
1659,15,21,10.2.0.12,10.2.0.18,37682,5075,UDP,2,924,3308
1660,2,3,10.1.0.11,10.1.0.12,32025,86,TCP,48,60816,4631
1661,6,5,10.1.0.15,10.1.0.14,11400,192,TCP,43,28552,2490
1662,34,28,10.3.0.19,10.3.0.13,24892,22,ICMP,15,2340,2366
1663,25,32,10.3.0.10,10.3.0.17,5544,22,TCP,7,6881,2918
1664,35,30,10.3.0.20,10.3.0.15,56629,22,TCP,48,56736,1631
1665,28,36,10.3.0.13,10.3.0.21,25760,22,TCP,29,35032,1077
1666,34,25,10.3.0.19,10.3.0.10,12820,22,TCP,6,8478,2854
1667,27,34,10.3.0.12,10.3.0.19,1733,22,TCP,44,32692,1818
1668,34,26,10.3.0.19,10.3.0.11,7760,22,TCP,6,2700,2583
1669,9,8,10.1.0.18,10.1.0.17,28632,249,TCP,1,525,2651
1670,12,35,10.1.0.21,10.3.0.20,59113,157,TCP,20,19080,1993
1671,32,26,10.3.0.17,10.3.0.11,15159,22,TCP,4,3592,1547
1672,20,24,10.2.0.17,10.2.0.21,23112,5049,UDP,27,32724,4900
1673,5,10,10.1.0.14,10.1.0.19,64818,353,TCP,33,41481,1515
1674,14,15,10.2.0.11,10.2.0.12,16306,5077,ICMP,28,19432,2170
1675,25,34,10.3.0.10,10.3.0.19,47121,22,TCP,50,57200,1468
1676,21,14,10.2.0.18,10.2.0.11,30149,5062,UDP,43,9718,38
1677,1,14,10.1.0.10,10.2.0.11,47845,109,TCP,14,2422,3747
1678,2,36,10.1.0.11,10.3.0.21,60823,351,TCP,44,30184,3699
1679,19,35,10.2.0.16,10.3.0.20,24529,5079,UDP,26,15366,1456
1680,20,15,10.2.0.17,10.2.0.12,9039,5025,UDP,2,1676,769
1681,14,36,10.2.0.11,10.3.0.21,11375,5095,UDP,17,14195,2151
1682,25,31,10.3.0.10,10.3.0.16,4281,22,TCP,14,10584,4435
1683,11,1,10.1.0.20,10.1.0.10,20016,279,TCP,3,1320,845
1684,19,23,10.2.0.16,10.2.0.20,11579,5085,UDP,17,4522,1880
1685,21,14,10.2.0.18,10.2.0.11,47780,5059,UDP,27,32643,3610
1686,26,32,10.3.0.11,10.3.0.17,41104,22,TCP,18,19638,4660
1687,21,23,10.2.0.18,10.2.0.20,15910,5065,UDP,44,4224,4696
1688,10,4,10.1.0.19,10.1.0.13,42644,369,TCP,6,3294,157
1689,20,23,10.2.0.17,10.2.0.20,52755,5044,ICMP,25,34800,2011
1690,6,12,10.1.0.15,10.1.0.21,40390,201,ICMP,42,20874,1819
1691,5,10,10.1.0.14,10.1.0.19,6259,171,TCP,9,2079,4832
1692,5,2,10.1.0.14,10.1.0.11,54995,374,TCP,5,6830,4572
1693,32,35,10.3.0.17,10.3.0.20,33390,22,ICMP,46,49174,552
1694,2,9,10.1.0.11,10.1.0.18,46722,194,UDP,15,18645,2036
1695,35,17,10.3.0.20,10.2.0.14,59338,22,TCP,43,62522,1126
1696,25,29,10.3.0.10,10.3.0.14,49865,22,TCP,49,3577,513
1697,26,36,10.3.0.11,10.3.0.21,58700,22,TCP,13,9217,3126
1698,15,13,10.2.0.12,10.2.0.10,25155,5015,UDP,6,8046,360
1699,8,10,10.1.0.17,10.1.0.19,46141,298,TCP,19,7391,1228
1700,20,21,10.2.0.17,10.2.0.18,58333,5024,ICMP,24,21432,3223
1701,17,14,10.2.0.14,10.2.0.11,7648,5049,UDP,46,16238,3059
1702,3,23,10.1.0.12,10.2.0.20,48533,185,TCP,40,40400,202
1703,7,12,10.1.0.16,10.1.0.21,1205,278,TCP,12,15084,3267
1704,34,27,10.3.0.19,10.3.0.12,61906,22,TCP,42,29232,1906
1705,34,27,10.3.0.19,10.3.0.12,7194,22,TCP,10,4390,3401
1706,27,31,10.3.0.12,10.3.0.16,24628,22,TCP,22,12364,664
1707,23,16,10.2.0.20,10.2.0.13,20862,5044,UDP,26,10738,4578
1708,33,19,10.3.0.18,10.2.0.16,51171,22,TCP,2,2124,1193
1709,5,1,10.1.0.14,10.1.0.10,42496,270,TCP,46,23460,3918
1710,29,36,10.3.0.14,10.3.0.21,31104,22,TCP,6,4098,4913
1711,9,11,10.1.0.18,10.1.0.20,6049,216,TCP,36,9072,2515
1712,4,10,10.1.0.13,10.1.0.19,17961,349,TCP,44,44044,3448
1713,14,19,10.2.0.11,10.2.0.16,42125,5051,ICMP,17,22287,3583
1714,1,7,10.1.0.10,10.1.0.16,17088,151,ICMP,15,17670,3118
1715,18,16,10.2.0.15,10.2.0.13,44164,5060,UDP,29,8294,330
1716,14,22,10.2.0.11,10.2.0.19,58053,5040,UDP,17,24514,2920
1717,5,17,10.1.0.14,10.2.0.14,61139,95,TCP,19,12996,4704
1718,11,9,10.1.0.20,10.1.0.18,53099,122,TCP,45,32670,1676
1719,19,22,10.2.0.16,10.2.0.19,24018,5013,UDP,5,5470,1840
1720,8,16,10.1.0.17,10.2.0.13,60037,289,TCP,50,48350,4886
1721,5,28,10.1.0.14,10.3.0.13,15345,340,TCP,42,26586,4696
1722,9,8,10.1.0.18,10.1.0.17,7147,103,TCP,35,4690,3071
1723,23,19,10.2.0.20,10.2.0.16,65077,5094,UDP,31,19189,2800
1724,7,9,10.1.0.16,10.1.0.18,3630,168,TCP,25,2475,2537
1725,9,4,10.1.0.18,10.1.0.13,30607,375,TCP,2,2574,2333
1726,28,32,10.3.0.13,10.3.0.17,54919,22,UDP,19,2356,4211
1727,25,28,10.3.0.10,10.3.0.13,50935,22,ICMP,5,5570,4171
1728,10,34,10.1.0.19,10.3.0.19,12572,205,ICMP,40,23520,2960
1729,28,4,10.3.0.13,10.1.0.13,10006,22,TCP,42,36372,3385
1730,19,20,10.2.0.16,10.2.0.17,18732,5097,UDP,25,29025,3126
1731,33,29,10.3.0.18,10.3.0.14,3768,22,TCP,16,7712,4989
1732,15,21,10.2.0.12,10.2.0.18,56267,5021,UDP,1,333,4311
1733,18,13,10.2.0.15,10.2.0.10,12024,5092,UDP,19,18962,4142
1734,33,25,10.3.0.18,10.3.0.10,43815,22,TCP,19,4180,1792
1735,26,27,10.3.0.11,10.3.0.12,4512,22,TCP,18,18072,1381
1736,24,15,10.2.0.21,10.2.0.12,31601,5094,UDP,24,3000,349
1737,25,22,10.3.0.10,10.2.0.19,45677,22,TCP,19,23465,3516
1738,4,5,10.1.0.13,10.1.0.14,7733,114,TCP,11,6677,692
1739,35,29,10.3.0.20,10.3.0.14,52743,22,UDP,16,13120,2643
1740,20,23,10.2.0.17,10.2.0.20,7763,5067,UDP,50,33750,3313
1741,25,27,10.3.0.10,10.3.0.12,2981,22,TCP,35,6895,4923
1742,29,12,10.3.0.14,10.1.0.21,26875,22,TCP,38,36708,4214
1743,17,19,10.2.0.14,10.2.0.16,62760,5020,UDP,49,60564,2577
1744,9,25,10.1.0.18,10.3.0.10,47449,245,TCP,26,30420,685
1745,34,30,10.3.0.19,10.3.0.15,58897,22,TCP,12,7692,4138
1746,31,36,10.3.0.16,10.3.0.21,45709,22,TCP,15,11910,4158
1747,33,12,10.3.0.18,10.1.0.21,10971,22,TCP,1,1313,310
1748,24,21,10.2.0.21,10.2.0.18,33520,5062,UDP,10,14540,4047
1749,29,27,10.3.0.14,10.3.0.12,62935,22,TCP,10,5900,4028
1750,17,21,10.2.0.14,10.2.0.18,59023,5082,UDP,38,44992,2257
1751,18,21,10.2.0.15,10.2.0.18,33307,5063,UDP,18,12510,2593
1752,33,31,10.3.0.18,10.3.0.16,10239,22,UDP,5,6885,3070
1753,31,29,10.3.0.16,10.3.0.14,30605,22,TCP,9,9621,4472
1754,27,26,10.3.0.12,10.3.0.11,62470,22,TCP,34,40970,187
1755,13,16,10.2.0.10,10.2.0.13,48919,5069,UDP,45,45135,3655
1756,10,12,10.1.0.19,10.1.0.21,13133,103,TCP,1,293,136
1757,2,3,10.1.0.11,10.1.0.12,29066,336,ICMP,18,7362,1436
